AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
35,Good,1,0,35,0,2,0,25,0
52,Moderate,1,0,43,0,0,0,52,2
68,Moderate,3,0,3,0,6,0,68,2
49,Good,1,0,29,0,6,0,49,0
140,Unhealthy for Sensitive Groups,1,0,19,0,1,0,140,4
152,Unhealthy,1,0,48,0,0,0,152,3
78,Moderate,1,0,20,0,0,0,78,2
25,Good,1,0,25,0,0,0,20,0
39,Good,0,0,39,0,0,0,21,0
65,Moderate,1,0,20,0,4,0,65,2
59,Moderate,1,0,41,0,1,0,59,2
60,Moderate,1,0,24,0,2,0,60,2
75,Moderate,2,0,14,0,25,0,75,2
45,Good,1,0,45,0,2,0,19,0
90,Moderate,1,0,32,0,0,0,90,2
83,Moderate,3,0,6,0,30,0,83,2
39,Good,1,0,39,0,3,0,31,0
91,Moderate,3,0,2,0,6,0,91,2
36,Good,0,0,36,0,0,0,12,0
113,Unhealthy for Sensitive Groups,4,0,3,0,15,0,113,4
79,Moderate,2,0,12,0,9,0,79,2
18,Good,0,0,17,0,0,0,18,0
64,Moderate,2,0,3,0,4,0,64,2
37,Good,1,0,37,0,1,0,23,0
154,Unhealthy,5,0,10,0,18,0,154,3
45,Good,1,0,35,0,3,0,45,0
34,Good,1,0,28,0,3,0,34,0
500,Hazardous,1,0,69,1,1,0,500,1
21,Good,0,0,21,0,0,0,10,0
101,Unhealthy for Sensitive Groups,2,0,42,0,0,0,101,4
36,Good,1,0,36,0,1,0,35,0
26,Good,1,0,7,0,1,0,26,0
54,Moderate,1,0,48,0,2,0,54,2
185,Unhealthy,36,0,10,0,22,0,185,3
32,Good,0,0,32,0,0,0,20,0
32,Good,1,0,32,0,1,0,29,0
29,Good,0,0,29,0,1,0,24,0
32,Good,1,0,30,0,1,0,32,0
125,Unhealthy for Sensitive Groups,1,0,37,0,0,0,125,4
37,Good,0,0,37,0,0,0,20,0
34,Good,0,0,34,0,1,0,20,0
36,Good,1,0,17,0,7,0,36,0
73,Moderate,1,0,40,0,0,0,73,2
79,Moderate,1,0,19,0,0,0,79,2
30,Good,0,0,23,0,1,0,30,0
153,Unhealthy,0,0,26,0,0,0,153,3
69,Moderate,1,0,37,0,1,0,69,2
36,Good,1,0,36,0,0,0,7,0
63,Moderate,5,0,21,0,2,0,63,2
52,Moderate,1,0,24,0,9,0,52,2
47,Good,1,0,44,0,4,0,47,0
500,Hazardous,0,0,37,0,0,0,471,1
33,Good,1,0,33,0,2,0,25,0
36,Good,1,0,31,0,3,0,36,0
188,Unhealthy,1,0,55,1,0,0,188,3
35,Good,1,0,35,0,2,0,25,0
119,Unhealthy for Sensitive Groups,3,0,1,0,15,0,119,4
51,Moderate,1,0,51,1,0,0,34,0
30,Good,1,0,30,0,0,0,10,0
81,Moderate,2,0,77,1,8,0,81,2
170,Unhealthy,3,0,96,1,2,0,170,3
57,Moderate,1,0,52,1,2,0,57,2
39,Good,1,0,19,0,6,0,39,0
89,Moderate,3,0,11,0,22,0,89,2
37,Good,0,0,37,0,1,0,18,0
37,Good,1,0,32,0,1,0,37,0
24,Good,0,0,24,0,0,0,10,0
44,Good,1,0,35,0,2,0,44,0
51,Moderate,1,0,18,0,1,0,51,2
51,Moderate,1,0,23,0,0,0,51,2
61,Moderate,2,0,26,0,18,0,61,2
66,Moderate,1,0,66,1,1,0,28,0
52,Moderate,1,0,27,0,3,0,52,2
50,Good,1,0,36,0,1,0,50,0
50,Good,0,0,36,0,1,0,50,0
46,Good,1,0,34,0,2,0,46,0
58,Moderate,1,0,22,0,8,0,58,2
100,Unhealthy for Sensitive Groups,0,0,34,0,0,0,100,4
42,Good,0,0,32,0,1,0,42,0
27,Good,0,0,23,0,1,0,27,0
59,Moderate,1,0,38,0,0,0,59,2
155,Unhealthy,1,0,32,0,0,0,155,3
51,Moderate,1,0,22,0,4,0,51,2
189,Unhealthy,1,0,83,1,0,0,189,3
49,Good,1,0,49,0,1,0,23,0
27,Good,1,0,27,0,2,0,15,0
49,Good,1,0,42,0,0,0,49,0
20,Good,0,0,13,0,1,0,20,0
37,Good,1,0,8,0,0,0,37,0
41,Good,1,0,41,0,3,0,36,0
26,Good,0,0,26,0,0,0,3,0
36,Good,1,0,36,0,0,0,35,0
243,Very Unhealthy,5,0,1,0,20,0,243,5
37,Good,1,0,26,0,2,0,37,0
28,Good,1,0,2,0,3,0,28,0
43,Good,1,0,11,0,2,0,43,0
155,Unhealthy,1,0,45,0,0,0,155,3
185,Unhealthy,1,0,39,0,0,0,185,3
500,Hazardous,0,0,31,0,0,0,398,1
50,Good,1,0,36,0,0,0,50,0
77,Moderate,5,0,12,0,1,0,77,2
178,Unhealthy,6,0,107,3,7,0,178,3
57,Moderate,1,0,30,0,0,0,57,2
57,Moderate,2,0,33,0,4,0,57,2
129,Unhealthy for Sensitive Groups,4,0,2,0,17,0,129,4
28,Good,1,0,28,0,2,0,16,0
45,Good,1,0,13,0,3,0,45,0
37,Good,0,0,37,0,0,0,32,0
67,Moderate,2,0,46,0,0,0,67,2
41,Good,1,0,28,0,4,0,41,0
38,Good,0,0,31,0,2,0,38,0
52,Moderate,1,0,14,0,9,0,52,2
60,Moderate,2,0,16,0,18,0,60,2
37,Good,1,0,18,0,0,0,37,0
99,Moderate,2,0,28,0,6,0,99,2
34,Good,0,0,34,0,0,0,28,0
56,Moderate,1,0,56,1,1,0,16,0
29,Good,0,0,29,0,3,0,25,0
60,Moderate,2,0,14,0,23,0,60,2
32,Good,1,0,32,0,1,0,21,0
50,Good,1,0,17,0,5,0,50,0
66,Moderate,1,0,30,0,3,0,66,2
58,Moderate,1,0,22,0,8,0,58,2
77,Moderate,2,0,5,0,16,0,77,2
55,Moderate,2,0,18,0,17,0,55,2
46,Good,1,0,27,0,3,0,46,0
153,Unhealthy,1,0,31,0,0,0,153,3
38,Good,1,0,38,0,1,0,11,0
11,Good,0,0,11,0,1,0,11,0
164,Unhealthy,1,0,49,0,0,0,164,3
113,Unhealthy for Sensitive Groups,2,0,22,0,12,0,113,4
66,Moderate,1,0,37,0,1,0,66,2
69,Moderate,1,0,22,0,7,0,69,2
61,Moderate,1,0,38,0,0,0,61,2
46,Good,0,0,25,0,0,0,46,0
67,Moderate,2,0,4,0,4,0,67,2
44,Good,1,0,44,0,1,0,19,0
87,Moderate,3,0,2,0,7,0,87,2
30,Good,1,0,30,0,2,0,19,0
28,Good,1,0,20,0,1,0,28,0
43,Good,1,0,43,0,1,0,17,0
119,Unhealthy for Sensitive Groups,2,0,119,3,0,0,69,2
27,Good,1,0,27,0,2,0,16,0
33,Good,0,0,33,0,1,0,30,0
52,Moderate,1,0,43,0,0,0,52,2
89,Moderate,2,0,10,0,20,0,89,2
13,Good,0,0,13,0,0,0,0,0
52,Moderate,0,0,22,0,0,0,52,2
71,Moderate,1,0,13,0,10,0,71,2
36,Good,1,0,36,0,0,0,13,0
46,Good,1,0,32,0,2,0,46,0
63,Moderate,1,0,27,0,0,0,63,2
35,Good,0,0,18,0,2,0,35,0
154,Unhealthy,1,0,38,0,0,0,154,3
63,Moderate,1,0,30,0,5,0,63,2
30,Good,0,0,22,0,4,0,30,0
60,Moderate,2,0,22,0,17,0,60,2
34,Good,1,0,12,0,9,0,34,0
22,Good,0,0,22,0,0,0,10,0
91,Moderate,2,0,8,0,10,0,91,2
178,Unhealthy,4,0,178,2,2,0,142,4
32,Good,0,0,28,0,2,0,32,0
36,Good,1,0,24,0,4,0,36,0
36,Good,0,0,22,0,0,0,36,0
65,Moderate,1,0,46,0,3,0,65,2
31,Good,0,0,31,0,1,0,14,0
194,Unhealthy,3,0,141,3,2,0,194,3
68,Moderate,2,0,9,0,6,0,68,2
35,Good,1,0,9,0,4,0,35,0
97,Moderate,1,0,34,0,6,0,97,2
17,Good,0,0,16,0,0,0,17,0
202,Very Unhealthy,3,0,202,4,6,0,143,4
111,Unhealthy for Sensitive Groups,3,0,10,0,15,0,111,4
79,Moderate,2,0,13,0,5,0,79,2
65,Moderate,2,0,65,1,0,0,29,0
46,Good,1,0,28,0,2,0,46,0
87,Moderate,0,0,37,0,0,0,87,2
78,Moderate,1,0,55,1,0,0,78,2
70,Moderate,1,0,45,0,0,0,70,2
160,Unhealthy,1,0,44,0,0,0,160,3
70,Moderate,2,0,4,0,20,0,70,2
155,Unhealthy,2,0,155,2,5,0,139,4
68,Moderate,1,0,68,1,3,0,31,0
29,Good,0,0,27,0,1,0,29,0
29,Good,0,0,13,0,0,0,29,0
60,Moderate,1,0,27,0,1,0,60,2
78,Moderate,3,0,8,0,0,0,78,2
54,Moderate,1,0,12,0,13,0,54,2
56,Moderate,1,0,26,0,4,0,56,2
49,Good,1,0,34,0,4,0,49,0
42,Good,1,0,21,0,3,0,42,0
72,Moderate,1,0,38,0,0,0,72,2
17,Good,0,0,14,0,0,0,17,0
54,Moderate,1,0,34,0,0,0,54,2
50,Good,1,0,28,0,1,0,50,0
161,Unhealthy,3,0,161,2,1,0,116,4
31,Good,1,0,27,0,2,0,31,0
36,Good,1,0,19,0,1,0,36,0
60,Moderate,0,0,24,0,1,0,60,2
112,Unhealthy for Sensitive Groups,2,0,7,0,13,0,112,4
25,Good,0,0,25,0,0,0,4,0
198,Unhealthy,2,0,160,2,1,0,198,3
18,Good,0,0,18,0,0,0,14,0
64,Moderate,1,0,47,0,1,0,64,2
95,Moderate,2,0,12,0,8,0,95,2
156,Unhealthy,2,0,12,0,10,0,156,3
59,Moderate,1,0,16,0,0,0,59,2
54,Moderate,0,0,22,0,0,0,54,2
19,Good,0,0,15,0,0,0,19,0
62,Moderate,1,0,34,0,0,0,62,2
34,Good,1,0,1,0,0,0,34,0
19,Good,0,0,19,0,0,0,18,0
45,Good,1,0,45,0,0,0,27,0
46,Good,1,0,22,0,0,0,46,0
29,Good,1,0,25,0,1,0,29,0
198,Unhealthy,1,0,46,0,0,0,198,3
22,Good,0,0,15,0,0,0,22,0
35,Good,1,0,35,0,0,0,22,0
52,Moderate,1,0,30,0,4,0,52,2
59,Moderate,2,0,35,0,11,0,59,2
53,Moderate,1,0,39,0,4,0,53,2
63,Moderate,1,0,48,0,0,0,63,2
44,Good,1,0,25,0,2,0,44,0
54,Moderate,1,0,39,0,2,0,54,2
392,Hazardous,23,0,37,0,18,0,392,1
48,Good,1,0,48,0,1,0,43,0
66,Moderate,1,0,21,0,2,0,66,2
36,Good,1,0,27,0,4,0,36,0
25,Good,1,0,25,0,2,0,24,0
78,Moderate,0,0,24,0,0,0,78,2
33,Good,1,0,33,0,0,0,22,0
42,Good,1,0,32,0,1,0,42,0
31,Good,0,0,31,0,1,0,30,0
26,Good,1,0,26,0,0,0,13,0
56,Moderate,1,0,37,0,1,0,56,2
82,Moderate,1,0,41,0,1,0,82,2
90,Moderate,4,0,2,0,11,0,90,2
32,Good,1,0,15,0,2,0,32,0
56,Moderate,1,0,46,0,4,0,56,2
43,Good,1,0,8,0,4,0,43,0
83,Moderate,2,0,28,0,17,0,83,2
36,Good,1,0,18,0,4,0,36,0
117,Unhealthy for Sensitive Groups,2,0,117,3,1,0,95,2
44,Good,0,0,40,0,0,0,44,0
58,Moderate,1,0,33,0,1,0,58,2
38,Good,0,0,38,0,0,0,14,0
198,Unhealthy,10,0,0,0,35,0,198,3
60,Moderate,2,0,29,0,7,0,60,2
36,Good,1,0,36,0,1,0,27,0
73,Moderate,2,0,39,0,11,0,73,2
55,Moderate,1,0,9,0,2,0,55,2
310,Hazardous,1,0,49,0,1,0,257,5
36,Good,1,0,36,0,2,0,24,0
28,Good,0,0,28,0,1,0,25,0
48,Good,1,0,31,0,8,0,48,0
32,Good,1,0,32,0,3,0,31,0
70,Moderate,1,0,23,0,1,0,70,2
69,Moderate,3,0,22,0,2,0,69,2
52,Moderate,1,0,15,0,4,0,52,2
50,Good,1,0,10,0,3,0,50,0
43,Good,1,0,37,0,0,0,43,0
31,Good,1,0,31,0,1,0,27,0
47,Good,0,0,28,0,0,0,47,0
26,Good,1,0,4,0,1,0,26,0
44,Good,1,0,2,0,2,0,44,0
30,Good,0,0,30,0,1,0,29,0
154,Unhealthy,1,0,46,0,0,0,154,3
55,Moderate,1,0,49,0,4,0,55,2
116,Unhealthy for Sensitive Groups,3,0,116,3,1,0,103,4
224,Very Unhealthy,2,0,8,0,9,0,224,5
66,Moderate,1,0,36,0,4,0,66,2
37,Good,1,0,37,0,2,0,35,0
58,Moderate,1,0,38,0,1,0,58,2
53,Moderate,0,0,19,0,0,0,53,2
70,Moderate,1,0,41,0,0,0,70,2
44,Good,0,0,22,0,1,0,44,0
37,Good,0,0,27,0,4,0,37,0
61,Moderate,1,0,32,0,0,0,61,2
90,Moderate,3,0,9,0,10,0,90,2
30,Good,0,0,25,0,2,0,30,0
67,Moderate,1,0,41,0,1,0,67,2
29,Good,0,0,12,0,1,0,29,0
40,Good,1,0,5,0,1,0,40,0
42,Good,1,0,42,0,0,0,41,0
50,Good,1,0,9,0,3,0,50,0
53,Moderate,1,0,35,0,2,0,53,2
124,Unhealthy for Sensitive Groups,3,0,124,3,1,0,113,4
13,Good,0,0,10,0,2,0,13,0
44,Good,1,0,12,0,5,0,44,0
34,Good,0,0,34,0,0,0,27,0
58,Moderate,1,0,18,0,5,0,58,2
61,Moderate,1,0,20,0,3,0,61,2
48,Good,1,0,18,0,0,0,48,0
61,Moderate,1,0,26,0,2,0,61,2
39,Good,1,0,39,0,0,0,24,0
66,Moderate,3,0,33,0,1,0,66,2
31,Good,0,0,28,0,1,0,31,0
47,Good,1,0,43,0,4,0,47,0
29,Good,1,0,27,0,0,0,29,0
95,Moderate,2,0,90,1,1,0,95,2
36,Good,0,0,24,0,0,0,36,0
35,Good,1,0,35,0,0,0,18,0
15,Good,1,0,15,0,2,0,9,0
106,Unhealthy for Sensitive Groups,2,0,14,0,2,0,106,4
93,Moderate,2,0,93,1,0,0,87,2
67,Moderate,1,0,40,0,2,0,67,2
34,Good,0,0,21,0,0,0,34,0
97,Moderate,0,0,25,0,0,0,97,2
500,Hazardous,0,0,32,0,0,0,474,1
150,Unhealthy,0,0,27,0,0,0,150,3
40,Good,1,0,40,0,0,0,22,0
183,Unhealthy,4,0,163,2,1,0,183,3
124,Unhealthy for Sensitive Groups,2,0,124,3,0,0,97,2
61,Moderate,1,0,32,0,4,0,61,2
26,Good,1,0,26,0,3,0,21,0
39,Good,2,0,33,0,8,0,39,0
42,Good,1,0,24,0,2,0,42,0
41,Good,1,0,7,0,4,0,41,0
133,Unhealthy for Sensitive Groups,3,0,101,3,6,0,133,4
50,Good,1,0,40,0,4,0,50,0
21,Good,0,0,15,0,0,0,21,0
35,Good,1,0,35,0,0,0,28,0
129,Unhealthy for Sensitive Groups,2,0,83,1,6,0,129,4
160,Unhealthy,3,0,126,3,1,0,160,3
51,Moderate,1,0,20,0,8,0,51,2
27,Good,1,0,25,0,0,0,27,0
149,Unhealthy for Sensitive Groups,1,0,41,0,0,0,149,4
45,Good,1,0,25,0,7,0,45,0
56,Moderate,1,0,30,0,1,0,56,2
61,Moderate,2,0,13,0,19,0,61,2
62,Moderate,1,0,30,0,1,0,62,2
153,Unhealthy,2,0,40,0,6,0,153,3
134,Unhealthy for Sensitive Groups,1,0,41,0,0,0,134,4
72,Moderate,1,0,36,0,3,0,72,2
69,Moderate,1,0,49,0,1,0,69,2
77,Moderate,1,0,37,0,1,0,77,2
41,Good,1,0,23,0,5,0,41,0
46,Good,0,0,23,0,0,0,46,0
52,Moderate,2,0,11,0,1,0,52,2
67,Moderate,1,0,13,0,10,0,67,2
47,Good,1,0,33,0,5,0,47,0
45,Good,1,0,26,0,3,0,45,0
67,Moderate,2,0,26,0,10,0,67,2
216,Very Unhealthy,4,0,96,1,5,0,216,5
35,Good,1,0,22,0,4,0,35,0
43,Good,1,0,23,0,2,0,43,0
40,Good,1,0,24,0,7,0,40,0
36,Good,1,0,20,0,8,0,36,0
32,Good,0,0,12,0,1,0,32,0
58,Moderate,1,0,25,0,4,0,58,2
53,Moderate,1,0,32,0,5,0,53,2
35,Good,0,0,28,0,1,0,35,0
48,Good,1,0,48,0,1,0,40,0
35,Good,0,0,32,0,1,0,35,0
36,Good,0,0,21,0,1,0,36,0
154,Unhealthy,1,0,37,0,0,0,154,3
35,Good,1,0,35,0,0,0,19,0
37,Good,0,0,26,0,4,0,37,0
42,Good,1,0,24,0,2,0,42,0
72,Moderate,0,0,23,0,0,0,72,2
70,Moderate,1,0,31,0,2,0,70,2
42,Good,1,0,8,0,4,0,42,0
144,Unhealthy for Sensitive Groups,2,0,144,3,0,0,93,2
50,Good,1,0,40,0,1,0,50,0
139,Unhealthy for Sensitive Groups,3,0,135,3,1,0,139,4
42,Good,1,0,25,0,2,0,42,0
52,Moderate,1,0,26,0,2,0,52,2
38,Good,1,0,3,0,2,0,38,0
120,Unhealthy for Sensitive Groups,1,0,34,0,0,0,120,4
73,Moderate,1,0,29,0,3,0,73,2
32,Good,0,0,32,0,0,0,13,0
13,Good,1,0,9,0,0,0,13,0
140,Unhealthy for Sensitive Groups,1,0,38,0,0,0,140,4
30,Good,1,0,22,0,4,0,30,0
44,Good,1,0,25,0,2,0,44,0
50,Good,1,0,16,0,3,0,50,0
31,Good,1,0,29,0,2,0,31,0
57,Moderate,1,0,30,0,8,0,57,2
95,Moderate,2,0,11,0,5,0,95,2
62,Moderate,1,0,38,0,3,0,62,2
68,Moderate,1,0,22,0,16,0,68,2
14,Good,0,0,14,0,0,0,9,0
156,Unhealthy,7,0,44,0,17,0,156,3
82,Moderate,0,0,22,0,0,0,82,2
50,Good,1,0,30,0,0,0,50,0
27,Good,1,0,27,0,0,0,17,0
141,Unhealthy for Sensitive Groups,3,0,141,3,1,0,114,4
37,Good,1,0,37,0,1,0,30,0
30,Good,1,0,30,0,1,0,30,0
30,Good,1,0,30,0,2,0,28,0
52,Moderate,1,0,28,0,3,0,52,2
40,Good,1,0,35,0,5,0,40,0
28,Good,0,0,28,0,2,0,28,0
51,Moderate,1,0,41,0,2,0,51,2
50,Good,1,0,36,0,4,0,50,0
34,Good,1,0,27,0,2,0,34,0
32,Good,0,0,32,0,2,0,28,0
37,Good,1,0,37,0,1,0,37,0
62,Moderate,1,0,55,1,0,0,62,2
164,Unhealthy,3,0,79,1,2,0,164,3
45,Good,1,0,19,0,0,0,45,0
42,Good,1,0,42,0,0,0,26,0
88,Moderate,2,0,19,0,4,0,88,2
47,Good,1,0,38,0,2,0,47,0
179,Unhealthy,4,0,95,1,6,0,179,3
62,Moderate,1,0,35,0,4,0,62,2
160,Unhealthy,3,0,45,0,2,0,160,3
194,Unhealthy,9,0,12,0,26,0,194,3
29,Good,0,0,29,0,0,0,22,0
118,Unhealthy for Sensitive Groups,0,0,29,0,0,0,118,4
34,Good,1,0,34,0,0,0,22,0
74,Moderate,2,0,22,0,6,0,74,2
22,Good,1,0,13,0,1,0,22,0
37,Good,1,0,37,0,4,0,34,0
52,Moderate,1,0,20,0,0,0,52,2
40,Good,0,0,19,0,1,0,40,0
27,Good,1,0,19,0,0,0,27,0
94,Moderate,2,0,66,1,7,0,94,2
37,Good,1,0,37,0,2,0,14,0
51,Moderate,1,0,41,0,3,0,51,2
79,Moderate,1,0,22,0,2,0,79,2
41,Good,0,0,41,0,0,0,14,0
26,Good,1,0,22,0,0,0,26,0
36,Good,1,0,36,0,0,0,28,0
102,Unhealthy for Sensitive Groups,2,0,46,0,1,0,102,4
50,Good,1,0,48,0,2,0,50,0
14,Good,1,0,7,0,0,0,14,0
74,Moderate,2,0,17,0,19,0,74,2
28,Good,1,0,28,0,3,0,20,0
40,Good,1,0,33,0,2,0,40,0
49,Good,1,0,33,0,1,0,49,0
44,Good,1,0,28,0,4,0,44,0
62,Moderate,1,0,44,0,1,0,62,2
68,Moderate,1,0,47,0,0,0,68,2
45,Good,1,0,33,0,1,0,45,0
79,Moderate,2,0,19,0,9,0,79,2
95,Moderate,1,0,8,0,11,0,95,2
17,Good,1,0,7,0,1,0,17,0
48,Good,1,0,20,0,6,0,48,0
54,Moderate,1,0,48,0,1,0,54,2
270,Very Unhealthy,5,0,1,0,25,0,270,5
172,Unhealthy,4,0,171,2,1,0,172,3
109,Unhealthy for Sensitive Groups,1,0,36,0,0,0,109,4
78,Moderate,1,0,15,0,5,0,78,2
170,Unhealthy,4,0,169,2,1,0,170,3
34,Good,1,0,34,0,4,0,22,0
159,Unhealthy,3,0,5,0,11,0,159,3
70,Moderate,1,0,36,0,2,0,70,2
56,Moderate,1,0,38,0,4,0,56,2
86,Moderate,2,0,14,0,2,0,86,2
50,Good,1,0,30,0,2,0,50,0
60,Moderate,2,0,25,0,13,0,60,2
29,Good,0,0,25,0,0,0,29,0
66,Moderate,1,0,33,0,1,0,66,2
60,Moderate,1,0,33,0,0,0,60,2
64,Moderate,1,0,40,0,0,0,64,2
108,Unhealthy for Sensitive Groups,4,0,5,0,10,0,108,4
130,Unhealthy for Sensitive Groups,1,0,16,0,7,0,130,4
43,Good,0,0,28,0,0,0,43,0
28,Good,1,0,28,0,4,0,24,0
125,Unhealthy for Sensitive Groups,4,0,9,0,2,0,125,4
46,Good,1,0,27,0,1,0,46,0
36,Good,1,0,30,0,0,0,36,0
60,Moderate,1,0,51,1,2,0,60,2
52,Moderate,1,0,15,0,4,0,52,2
53,Moderate,1,0,14,0,2,0,53,2
166,Unhealthy,1,0,43,0,0,0,166,3
160,Unhealthy,0,0,29,0,0,0,160,3
73,Moderate,1,0,57,1,1,0,73,2
50,Good,1,0,24,0,4,0,50,0
42,Good,1,0,29,0,3,0,42,0
43,Good,1,0,7,0,11,0,43,0
40,Good,1,0,29,0,5,0,40,0
32,Good,0,0,32,0,0,0,31,0
44,Good,1,0,44,0,3,0,44,0
31,Good,0,0,31,0,0,0,10,0
26,Good,0,0,16,0,0,0,26,0
62,Moderate,1,0,38,0,1,0,62,2
32,Good,1,0,32,0,1,0,26,0
26,Good,1,0,26,0,0,0,21,0
56,Moderate,1,0,30,0,1,0,56,2
43,Good,1,0,19,0,0,0,43,0
53,Moderate,2,0,7,0,3,0,53,2
52,Moderate,1,0,27,0,3,0,52,2
26,Good,1,0,20,0,0,0,26,0
39,Good,1,0,20,0,2,0,39,0
34,Good,0,0,34,0,0,0,33,0
34,Good,0,0,34,0,1,0,31,0
50,Good,2,0,40,0,7,0,50,0
18,Good,0,0,18,0,0,0,11,0
58,Moderate,1,0,58,1,0,0,51,2
49,Good,1,0,38,0,0,0,49,0
36,Good,1,0,36,0,0,0,28,0
51,Moderate,1,0,31,0,3,0,51,2
48,Good,1,0,27,0,4,0,48,0
55,Moderate,1,0,45,0,0,0,55,2
69,Moderate,1,0,39,0,1,0,69,2
73,Moderate,2,0,14,0,21,0,73,2
51,Moderate,1,0,29,0,3,0,51,2
179,Unhealthy,4,0,150,2,2,0,179,3
171,Unhealthy,3,0,171,2,2,0,103,4
29,Good,0,0,29,0,1,0,18,0
122,Unhealthy for Sensitive Groups,1,0,34,0,0,0,122,4
56,Moderate,1,0,54,1,1,0,56,2
41,Good,0,0,30,0,0,0,41,0
19,Good,0,0,15,0,0,0,19,0
52,Moderate,1,0,7,0,3,0,52,2
68,Moderate,1,0,16,0,6,0,68,2
124,Unhealthy for Sensitive Groups,2,0,32,0,7,0,124,4
58,Moderate,2,0,40,0,0,0,58,2
36,Good,1,0,12,0,2,0,36,0
201,Very Unhealthy,1,0,44,0,0,0,201,5
75,Moderate,2,0,71,1,1,0,75,2
47,Good,1,0,18,0,0,0,47,0
47,Good,1,0,38,0,1,0,47,0
50,Good,1,0,26,0,11,0,50,0
58,Moderate,1,0,19,0,6,0,58,2
159,Unhealthy,1,0,32,0,0,0,159,3
72,Moderate,1,0,37,0,2,0,72,2
75,Moderate,2,0,22,0,9,0,75,2
55,Moderate,1,0,23,0,9,0,55,2
62,Moderate,2,0,11,0,16,0,62,2
46,Good,1,0,25,0,4,0,46,0
66,Moderate,1,0,36,0,3,0,66,2
128,Unhealthy for Sensitive Groups,4,0,69,1,3,0,128,4
52,Moderate,1,0,24,0,3,0,52,2
46,Good,1,0,46,0,0,0,7,0
42,Good,2,0,1,0,2,0,42,0
76,Moderate,1,0,40,0,3,0,76,2
102,Unhealthy for Sensitive Groups,2,0,26,0,11,0,102,4
50,Good,1,0,16,0,5,0,50,0
61,Moderate,2,0,0,0,5,0,61,2
21,Good,1,0,13,0,0,0,21,0
66,Moderate,2,0,7,0,7,0,66,2
50,Good,0,0,23,0,0,0,50,0
52,Moderate,2,0,16,0,20,0,52,2
172,Unhealthy,4,0,172,2,2,0,165,3
53,Moderate,1,0,38,0,2,0,53,2
52,Moderate,0,0,29,0,2,0,52,2
23,Good,0,0,11,0,1,0,23,0
28,Good,1,0,28,0,2,0,20,0
36,Good,1,0,30,0,1,0,36,0
158,Unhealthy,4,0,64,1,4,0,158,3
58,Moderate,2,0,0,0,4,0,58,2
97,Moderate,2,0,26,0,9,0,97,2
205,Very Unhealthy,5,0,205,4,3,0,152,3
24,Good,1,0,6,0,2,0,24,0
73,Moderate,1,0,33,0,0,0,73,2
33,Good,0,0,33,0,0,0,33,0
71,Moderate,1,0,19,0,0,0,71,2
143,Unhealthy for Sensitive Groups,2,0,143,3,1,0,142,4
69,Moderate,2,0,14,0,21,0,69,2
64,Moderate,2,0,16,0,27,0,64,2
40,Good,1,0,17,0,0,0,40,0
92,Moderate,1,0,35,0,4,0,92,2
55,Moderate,1,0,32,0,1,0,55,2
37,Good,1,0,37,0,0,0,15,0
35,Good,1,0,18,0,5,0,35,0
34,Good,1,0,34,0,0,0,13,0
133,Unhealthy for Sensitive Groups,1,0,46,0,0,0,133,4
99,Moderate,2,0,43,0,0,0,99,2
44,Good,1,0,44,0,0,0,24,0
69,Moderate,1,0,29,0,0,0,69,2
75,Moderate,1,0,36,0,0,0,75,2
62,Moderate,1,0,19,0,0,0,62,2
48,Good,1,0,21,0,3,0,48,0
112,Unhealthy for Sensitive Groups,3,0,6,0,33,0,112,4
36,Good,1,0,36,0,0,0,35,0
60,Moderate,1,0,21,0,0,0,60,2
19,Good,1,0,11,0,0,0,19,0
29,Good,1,0,3,0,0,0,29,0
34,Good,1,0,34,0,1,0,14,0
42,Good,0,0,22,0,0,0,42,0
65,Moderate,3,0,10,0,0,0,65,2
106,Unhealthy for Sensitive Groups,0,0,24,0,0,0,106,4
31,Good,1,0,28,0,1,0,31,0
62,Moderate,1,0,45,0,4,0,62,2
34,Good,1,0,32,0,4,0,34,0
52,Moderate,1,0,27,0,7,0,52,2
18,Good,1,0,18,0,0,0,16,0
162,Unhealthy,6,0,9,0,23,0,162,3
53,Moderate,1,0,7,0,8,0,53,2
40,Good,1,0,40,0,0,0,11,0
32,Good,0,0,32,0,2,0,15,0
35,Good,0,0,35,0,0,0,13,0
60,Moderate,1,0,24,0,1,0,60,2
66,Moderate,1,0,18,0,12,0,66,2
52,Moderate,1,0,29,0,6,0,52,2
166,Unhealthy,3,0,166,2,1,0,162,3
27,Good,0,0,19,0,0,0,27,0
43,Good,1,0,15,0,0,0,43,0
169,Unhealthy,1,0,21,0,2,0,169,3
76,Moderate,2,0,37,0,0,0,76,2
34,Good,1,0,34,0,0,0,21,0
25,Good,0,0,25,0,0,0,21,0
45,Good,1,0,17,0,0,0,45,0
53,Moderate,1,0,14,0,0,0,53,2
67,Moderate,1,0,37,0,1,0,67,2
40,Good,1,0,24,0,1,0,40,0
88,Moderate,2,0,86,1,1,0,88,2
55,Moderate,1,0,36,0,1,0,55,2
36,Good,1,0,28,0,2,0,36,0
91,Moderate,2,0,46,0,1,0,91,2
129,Unhealthy for Sensitive Groups,4,0,2,0,14,0,129,4
